audit,channel,test_split,test_index,memory_pool_size,max_instruction_similarity,nearest_instruction_memory_index,min_plan_edit_distance,nearest_edit_memory_index,max_plan_trigram_jaccard,nearest_ngram_memory_index,full_signature_overlap,published_routed_skill
published_ood_memory,published_ood_unconditional,val,287,5,0.5903846025466919,1428,3,1428,0.0,1428,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,288,5,0.6202489733695984,38,3,38,0.0,38,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,289,5,0.38205617666244507,1856,5,1856,0.0,1856,False,dog_check_environment
published_ood_memory,published_ood_unconditional,val,290,5,0.7524831891059875,3458,5,3458,0.125,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,291,5,0.7081500291824341,3458,2,3458,0.2,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,292,5,0.7081500291824341,3458,5,3458,0.125,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,293,5,0.5554057359695435,73,3,73,0.0,73,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,294,5,0.6213803291320801,2767,8,2767,0.0,2767,False,serve_bread_after_checking_cabinet
published_ood_memory,published_ood_unconditional,val,295,5,0.6202489733695984,38,3,38,0.0,38,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,296,5,0.7081500291824341,3458,2,3458,0.2,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,297,5,0.38205617666244507,1856,5,1856,0.0,1856,False,dog_check_environment
published_ood_memory,published_ood_unconditional,val,298,5,0.38205617666244507,1856,5,1856,0.0,1856,False,dog_check_environment
published_ood_memory,published_ood_unconditional,val,299,5,0.7081500291824341,3458,2,3458,0.2,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,300,5,0.5554057359695435,73,3,73,0.0,73,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,301,5,0.5554057359695435,73,3,73,0.0,73,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,302,5,0.6041234731674194,1571,5,1571,0.125,1571,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,303,5,0.5903846025466919,1428,6,1428,0.0,1428,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,304,5,0.7081500291824341,3458,5,3458,0.125,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,305,5,0.5554057359695435,73,6,73,0.0,73,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,306,5,0.38205617666244507,1856,5,1856,0.0,1856,False,dog_check_environment
published_ood_memory,published_ood_unconditional,val,307,5,0.38205617666244507,1856,5,1856,0.0,1856,False,dog_check_environment
published_ood_memory,published_ood_unconditional,val,308,5,0.7524831891059875,3458,5,3458,0.0,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,309,5,0.7081500291824341,3458,2,3458,0.2,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,310,5,0.38205617666244507,1856,5,1856,0.0,1856,False,dog_check_environment
published_ood_memory,published_ood_unconditional,val,311,5,0.550321638584137,1401,3,1401,0.0,1401,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,312,5,0.38205617666244507,1856,8,1856,0.0,1856,False,dog_check_environment
published_ood_memory,published_ood_unconditional,val,313,5,0.6041234731674194,1571,2,1571,0.2,1571,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,314,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,315,5,0.550321638584137,1401,3,1401,0.0,1401,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,316,5,0.5903846025466919,1428,3,1428,0.0,1428,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,317,5,0.6213803291320801,2767,8,2767,0.0,2767,False,serve_bread_after_checking_cabinet
published_ood_memory,published_ood_unconditional,val,318,5,0.6202489733695984,38,3,38,0.0,38,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,319,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,320,5,0.7524831891059875,3458,5,3458,0.125,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,321,5,0.7081500291824341,3458,5,3458,0.0,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,322,5,0.6202489733695984,38,3,38,0.0,38,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,323,5,0.7524831891059875,3458,5,3458,0.125,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,324,5,0.6202489733695984,38,3,38,0.0,38,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,325,5,0.5554057359695435,73,6,73,0.0,73,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,326,5,0.5554057359695435,73,3,73,0.0,73,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,327,5,0.6213803291320801,2767,8,2767,0.0,2767,False,serve_bread_after_checking_cabinet
published_ood_memory,published_ood_unconditional,val,328,5,0.550321638584137,1401,3,1401,0.0,1401,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,329,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,330,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,331,5,0.6213803291320801,2767,8,2767,0.0,2767,False,serve_bread_after_checking_cabinet
published_ood_memory,published_ood_unconditional,val,332,5,0.550321638584137,1401,3,1401,0.0,1401,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,333,5,0.550321638584137,1401,3,1401,0.0,1401,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,334,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,335,5,0.6202489733695984,38,3,38,0.0,38,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,336,5,0.5903846025466919,1428,3,1428,0.0,1428,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,337,5,0.7524831891059875,3458,5,3458,0.0,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,338,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,339,5,0.5903846025466919,1428,3,1428,0.0,1428,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,340,5,0.7081500291824341,3458,5,3458,0.125,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,341,5,0.7524831891059875,3458,2,3458,0.2,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,342,5,0.7524831891059875,3458,5,3458,0.0,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,343,5,0.6041234731674194,1571,5,1571,0.0,1571,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,344,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,345,5,0.7081500291824341,3458,5,3458,0.0,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,346,5,0.5554057359695435,73,3,73,0.0,73,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,347,5,0.7081500291824341,3458,5,3458,0.125,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,348,5,0.6202489733695984,38,3,38,0.0,38,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,349,5,0.5903846025466919,1428,3,1428,0.0,1428,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,350,5,0.550321638584137,1401,3,1401,0.0,1401,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,351,5,0.6213803291320801,2767,8,2767,0.0,2767,False,serve_bread_after_checking_cabinet
published_ood_memory,published_ood_unconditional,val,352,5,0.5554057359695435,73,6,73,0.0,73,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,353,5,0.6213803291320801,2767,8,2767,0.0,2767,False,serve_bread_after_checking_cabinet
published_ood_memory,published_ood_unconditional,val,354,5,0.550321638584137,1401,6,1401,0.0,1401,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,355,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,356,5,0.550321638584137,1401,6,1401,0.0,1401,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,357,5,0.550321638584137,1401,3,1401,0.0,1401,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,358,5,0.7081500291824341,3458,5,3458,0.125,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,359,5,0.38205617666244507,1856,8,1856,0.0,1856,False,dog_check_environment
published_ood_memory,published_ood_unconditional,val,360,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,361,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,362,5,0.6213803291320801,2767,8,2767,0.0,2767,False,serve_bread_after_checking_cabinet
published_ood_memory,published_ood_unconditional,val,363,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,364,5,0.5554057359695435,73,3,73,0.0,73,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,365,5,0.550321638584137,1401,6,1401,0.0,1401,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,366,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,367,5,0.550321638584137,1401,3,1401,0.0,1401,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,368,5,0.6202489733695984,38,6,38,0.0,38,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,369,5,0.550321638584137,1401,3,1401,0.0,1401,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,370,5,0.5903846025466919,1428,6,1428,0.0,1428,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,371,5,0.5903846025466919,1428,6,1428,0.0,1428,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,372,5,0.7081500291824341,3458,5,3458,0.125,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,373,5,0.6202489733695984,38,3,38,0.0,38,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,374,5,0.550321638584137,1401,3,1401,0.0,1401,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,375,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,376,5,0.5903846025466919,1428,6,1428,0.0,1428,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,377,5,0.7081500291824341,3458,2,3458,0.2,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,378,5,0.6213803291320801,2767,8,2767,0.0,2767,False,serve_bread_after_checking_cabinet
published_ood_memory,published_ood_unconditional,val,379,5,0.5554057359695435,73,3,73,0.0,73,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,380,5,0.38205617666244507,1856,5,1856,0.0,1856,False,dog_check_environment
published_ood_memory,published_ood_unconditional,val,381,5,0.6041234731674194,1571,2,1571,0.2,1571,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,382,5,0.7081500291824341,3458,5,3458,0.0,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,383,5,0.6041234731674194,1571,5,1571,0.0,1571,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,384,5,0.5903846025466919,1428,3,1428,0.0,1428,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,385,5,0.7524831891059875,3458,5,3458,0.0,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,386,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,387,5,0.6202489733695984,38,3,38,0.0,38,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,388,5,0.550321638584137,1401,6,1401,0.0,1401,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,389,5,0.7544512748718262,3458,5,3458,0.0,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,390,5,0.7524831891059875,3458,5,3458,0.125,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,391,5,0.550321638584137,1401,3,1401,0.0,1401,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,392,5,0.5883312225341797,2700,8,2700,0.0,2700,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,393,5,0.6041234731674194,1571,5,1571,0.125,1571,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,394,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,395,5,0.5903846025466919,1428,3,1428,0.0,1428,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,396,5,0.7544512748718262,3458,5,3458,0.0,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,397,5,0.6041234731674194,1571,5,1571,0.0,1571,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,398,5,0.5748867988586426,940,3,940,0.0,940,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,399,5,0.5748867988586426,940,3,940,0.0,940,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,400,5,0.5903846025466919,1428,3,1428,0.0,1428,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,401,5,0.5554057359695435,73,6,73,0.0,73,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,402,5,0.7524831891059875,3458,5,3458,0.0,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,403,5,0.5554057359695435,73,3,73,0.0,73,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,404,5,0.7524831891059875,3458,5,3458,0.125,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,405,5,0.5554057359695435,73,3,73,0.0,73,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,406,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,407,5,0.5883312225341797,2700,8,2700,0.0,2700,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,408,5,0.5903846025466919,1428,3,1428,0.0,1428,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,409,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,410,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,411,5,0.6041234731674194,1571,5,1571,0.125,1571,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,412,5,0.7524831891059875,3458,5,3458,0.125,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,413,5,0.7544512748718262,3458,5,3458,0.0,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,414,5,0.7544512748718262,3458,5,3458,0.125,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,415,5,0.5903846025466919,1428,6,1428,0.0,1428,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,416,5,0.5554057359695435,73,3,73,0.0,73,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,417,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,418,5,0.5903846025466919,1428,6,1428,0.0,1428,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,419,5,0.5554057359695435,73,3,73,0.0,73,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,420,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,421,5,0.7544512748718262,3458,5,3458,0.125,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,422,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,423,5,0.5903846025466919,1428,6,1428,0.0,1428,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,424,5,0.5903846025466919,1428,6,1428,0.0,1428,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,425,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,426,5,0.5554057359695435,73,3,73,0.0,73,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,427,5,0.5903846025466919,1428,3,1428,0.0,1428,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,428,5,0.7524831891059875,3458,5,3458,0.0,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,429,5,0.5903846025466919,1428,3,1428,0.0,1428,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,430,5,0.550321638584137,1401,3,1401,0.0,1401,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,431,5,0.5748867988586426,940,6,940,0.0,940,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,432,5,0.6041234731674194,1571,5,1571,0.125,1571,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,433,5,0.5883312225341797,2700,8,2700,0.0,2700,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,434,5,0.6202489733695984,38,6,38,0.0,38,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,435,5,0.5883312225341797,2700,8,2700,0.0,2700,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,436,5,0.6041234731674194,1571,5,1571,0.0,1571,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,437,5,0.5883312225341797,2700,8,2700,0.0,2700,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,438,5,0.5883312225341797,2700,8,2700,0.0,2700,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,439,5,0.5554057359695435,73,3,73,0.0,73,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,440,5,0.5903846025466919,1428,3,1428,0.0,1428,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,441,5,0.5554057359695435,73,6,73,0.0,73,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,442,5,0.6202489733695984,38,3,38,0.0,38,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,443,5,0.7524831891059875,3458,5,3458,0.125,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,444,5,0.7544512748718262,3458,2,3458,0.2,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,445,5,0.5748867988586426,940,3,940,0.0,940,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,446,5,0.7544512748718262,3458,2,3458,0.2,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,447,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,448,5,0.7544512748718262,3458,5,3458,0.0,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,449,5,0.5883312225341797,2700,8,2700,0.0,2700,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,450,5,0.7544512748718262,3458,5,3458,0.0,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,451,5,0.6041234731674194,1571,2,1571,0.2,1571,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,452,5,0.550321638584137,1401,3,1401,0.0,1401,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,453,5,0.5903846025466919,1428,3,1428,0.0,1428,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,454,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,455,5,0.550321638584137,1401,3,1401,0.0,1401,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,456,5,0.5748867988586426,940,3,940,0.0,940,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,457,5,0.6041234731674194,1571,5,1571,0.125,1571,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,458,5,0.550321638584137,1401,6,1401,0.0,1401,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,459,5,0.6202489733695984,38,3,38,0.0,38,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,460,5,0.6202489733695984,38,3,38,0.0,38,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,461,5,0.7524831891059875,3458,2,3458,0.2,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,462,5,0.5748867988586426,940,6,940,0.0,940,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,463,5,0.5883312225341797,2700,8,2700,0.0,2700,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,464,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,465,5,0.5748867988586426,940,3,940,0.0,940,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,466,5,0.7524831891059875,3458,5,3458,0.0,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,467,5,0.6041234731674194,1571,5,1571,0.0,1571,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,468,5,0.5883312225341797,2700,8,2700,0.0,2700,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,469,5,0.5883312225341797,2700,8,2700,0.0,2700,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,470,5,0.5554057359695435,73,6,73,0.0,73,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,471,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,472,5,0.5903846025466919,1428,3,1428,0.0,1428,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,473,5,0.5748867988586426,940,3,940,0.0,940,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,474,5,0.7544512748718262,3458,5,3458,0.125,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,475,5,0.5903846025466919,1428,6,1428,0.0,1428,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,476,5,0.6041234731674194,1571,5,1571,0.125,1571,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,477,5,0.5883312225341797,2700,8,2700,0.0,2700,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,478,5,0.7524831891059875,3458,2,3458,0.2,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,479,5,0.550321638584137,1401,3,1401,0.0,1401,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,480,5,0.7544512748718262,3458,5,3458,0.125,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,481,5,0.5883312225341797,2700,8,2700,0.0,2700,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,482,5,0.550321638584137,1401,3,1401,0.0,1401,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,483,5,0.7524831891059875,3458,5,3458,0.125,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,484,5,0.7544512748718262,3458,2,3458,0.2,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,485,5,0.7544512748718262,3458,5,3458,0.0,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,486,5,0.6041234731674194,1571,2,1571,0.2,1571,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,487,5,0.6041234731674194,1571,5,1571,0.0,1571,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,488,5,0.7524831891059875,3458,2,3458,0.2,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,489,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,490,5,0.550321638584137,1401,3,1401,0.0,1401,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,491,5,0.5883312225341797,2700,8,2700,0.0,2700,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,492,5,0.5883312225341797,2700,8,2700,0.0,2700,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,493,5,0.5554057359695435,73,3,73,0.0,73,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,494,5,0.6202489733695984,38,6,38,0.0,38,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,495,5,0.6202489733695984,38,3,38,0.0,38,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,496,5,0.5903846025466919,1428,3,1428,0.0,1428,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,497,5,0.6202489733695984,38,3,38,0.0,38,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,498,5,0.6202489733695984,38,3,38,0.0,38,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,499,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,500,5,0.7524831891059875,3458,5,3458,0.0,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,501,5,0.7544512748718262,3458,2,3458,0.2,3458,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,502,5,0.6041234731674194,1571,2,1571,0.2,1571,False,single_move_asset_to_target
published_ood_memory,published_ood_unconditional,val,503,5,0.6202489733695984,38,6,38,0.0,38,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,504,5,0.550321638584137,1401,3,1401,0.0,1401,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,505,5,0.6202489733695984,38,3,38,0.0,38,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,506,5,0.6202489733695984,38,6,38,0.0,38,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,507,5,0.5883312225341797,2700,8,2700,0.0,2700,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,508,5,0.5971207618713379,583,8,583,0.0,583,False,sequential_pick_two_and_place
published_ood_memory,published_ood_unconditional,val,509,5,0.6202489733695984,38,3,38,0.0,38,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,510,5,0.5748867988586426,940,3,940,0.0,940,False,ensure_all_fruits_on_table
published_ood_memory,published_ood_unconditional,val,511,5,0.5883312225341797,2700,8,2700,0.0,2700,False,sequential_pick_two_and_place
